"dataset_openml_id","dataset_name","attr_name","type_converted","distinct_values_cnt","distinct_values_pct","missing_values_cnt","missing_values_pct","mean","sd","min_val","max_val","range_val","co_of_var"
1038,"gina_agnostic","attr219",0,32,0.00922722,0,0,1.2621107266436,15.0682204195996,0,254,254,1
1038,"gina_agnostic","attr220",0,253,0.0729527,0,0,111.572376009227,110.904546918275,0,255,255,0.994014386760959
1038,"gina_agnostic","attr221",0,146,0.0420992,0,0,15.9610726643599,55.7193297756353,0,255,255,1
1038,"gina_agnostic","attr222",0,244,0.0703576,0,0,70.4209919261822,101.509792923423,0,255,255,1
1038,"gina_agnostic","attr223",0,39,0.0112457,0,0,1.31430219146482,14.1323976787712,0,255,255,1
1038,"gina_agnostic","attr224",0,225,0.0648789,0,0,45.0709342560554,86.7732700169559,0,255,255,1
1038,"gina_agnostic","attr225",0,226,0.0651672,0,0,56.4250288350634,96.6137354408182,0,255,255,1
1038,"gina_agnostic","attr226",0,252,0.0726644,0,0,109.861014994233,111.500222804191,0,255,255,1
1038,"gina_agnostic","attr227",0,199,0.0573818,0,0,28.0051903114187,71.1500158082674,0,255,255,1
1038,"gina_agnostic","attr228",0,217,0.0625721,0,0,39.0470011534025,82.9925392006327,0,255,255,1
1038,"gina_agnostic","attr229",0,59,0.0170127,0,0,3.13667820069204,24.6123285962694,0,255,255,1
1038,"gina_agnostic","attr230",0,90,0.0259516,0,0,5.16897347174164,30.5379561710152,0,255,255,1
1038,"gina_agnostic","attr231",0,76,0.0219146,0,0,4.01643598615917,27.397016248523,0,255,255,1
1038,"gina_agnostic","attr232",0,246,0.0709343,0,0,89.2638408304498,106.922111487304,0,255,255,1
1038,"gina_agnostic","attr233",0,245,0.0706459,0,0,71.6424452133795,101.417835405571,0,255,255,1
1038,"gina_agnostic","attr234",0,214,0.061707,0,0,28.5689158016148,71.1139810912083,0,255,255,1
1038,"gina_agnostic","attr235",0,242,0.0697809,0,0,60.510092272203,97.3929513685781,0,255,255,1
1038,"gina_agnostic","attr236",0,239,0.0689158,0,0,53.7808535178777,92.8959170951182,0,255,255,1
1038,"gina_agnostic","attr237",0,230,0.0663206,0,0,47.0790080738178,88.2752015357029,0,255,255,1
1038,"gina_agnostic","attr238",0,169,0.0487313,0,0,18.0674740484429,58.3673561005569,0,255,255,1
1038,"gina_agnostic","attr239",0,254,0.0732411,0,0,125.92416378316,110.252892629457,0,255,255,0.875549928759594
1038,"gina_agnostic","attr240",0,154,0.044406,0,0,16.1545559400231,56.3884994166347,0,255,255,1
1038,"gina_agnostic","attr241",0,251,0.072376,0,0,97.9604959630911,107.595284255866,0,255,255,1
1038,"gina_agnostic","attr242",0,252,0.0726644,0,0,98.5591118800462,110.663258395005,0,255,255,1
1038,"gina_agnostic","attr243",0,236,0.0680507,0,0,51.79815455594,92.1911876886831,0,255,255,1
1038,"gina_agnostic","attr244",0,69,0.0198962,0,0,3.55968858131488,26.2819717226492,0,255,255,1
1038,"gina_agnostic","attr245",0,173,0.0498847,0,0,17.2799884659746,57.7336342287357,0,255,255,1
1038,"gina_agnostic","attr246",0,176,0.0507497,0,0,16.9524221453287,55.5521960052686,0,255,255,1
1038,"gina_agnostic","attr247",0,96,0.0276817,0,0,6.34515570934256,34.4487004791225,0,255,255,1
1038,"gina_agnostic","attr248",0,253,0.0729527,0,0,137.089965397924,109.252849640372,0,255,255,0.796942718041026
1038,"gina_agnostic","attr249",0,249,0.0717993,0,0,83.30276816609,105.319796891995,0,255,255,1
1038,"gina_agnostic","attr250",0,160,0.0461361,0,0,16.9506920415225,56.7172091500417,0,255,255,1
1038,"gina_agnostic","attr251",0,256,0.0738178,0,0,130.896482122261,109.799565453231,0,255,255,0.838827473993349
1038,"gina_agnostic","attr252",0,234,0.067474,0,0,53.1908881199539,92.9303103517795,0,255,255,1
1038,"gina_agnostic","attr253",0,34,0.00980392,0,0,1.44059976931949,16.9487832255701,0,255,255,1
1038,"gina_agnostic","attr254",0,223,0.0643022,0,0,42.260092272203,84.4698074427633,0,255,255,1
1038,"gina_agnostic","attr255",0,243,0.0700692,0,0,62.4296424452134,98.6410457564163,0,255,255,1
1038,"gina_agnostic","attr256",0,249,0.0717993,0,0,91.0014417531719,109.335986501573,0,255,255,1
1038,"gina_agnostic","attr257",0,197,0.0568051,0,0,28.7021337946943,72.1250862448251,0,255,255,1
1038,"gina_agnostic","attr258",0,240,0.0692042,0,0,65.3036332179931,99.1981920301679,0,255,255,1
1038,"gina_agnostic","attr259",0,254,0.0732411,0,0,116.787485582468,110.726096075593,0,255,255,0.948098981011153
1038,"gina_agnostic","attr260",0,250,0.0720877,0,0,124.462514417532,112.023026145313,0,255,255,0.900054339007741
1038,"gina_agnostic","attr261",0,216,0.0622837,0,0,39.2347174163783,83.7341531572853,0,255,255,1
1038,"gina_agnostic","attr262",0,142,0.0409458,0,0,12.3122837370242,48.4505248609928,0,255,255,1
1038,"gina_agnostic","attr263",0,252,0.0726644,0,0,118.598327566321,112.106051543628,0,255,255,0.945258283519537
1038,"gina_agnostic","attr264",0,249,0.0717993,0,0,124.046424452134,112.572357944541,0,255,255,0.907501836040262
1038,"gina_agnostic","attr265",0,156,0.0449827,0,0,14.3552479815456,52.889745332861,0,255,255,1
1038,"gina_agnostic","attr266",0,205,0.0591119,0,0,33.7107843137255,78.3856899430459,0,255,255,1
1038,"gina_agnostic","attr267",0,250,0.0720877,0,0,132.48615916955,111.356191671615,0,255,255,0.840511887201033
1038,"gina_agnostic","attr268",0,247,0.0712226,0,0,82.8180507497117,107.227377414863,0,255,255,1
1038,"gina_agnostic","attr269",0,60,0.017301,0,0,3.10467128027682,24.0971318537725,0,254,254,1
1038,"gina_agnostic","attr270",0,162,0.0467128,0,0,16.3477508650519,56.4310193079791,0,255,255,1
1038,"gina_agnostic","attr271",0,248,0.071511,0,0,95.012399077278,108.216322984939,0,255,255,1
1038,"gina_agnostic","attr272",0,80,0.023068,0,0,3.979815455594,27.2895602769658,0,255,255,1
1038,"gina_agnostic","attr273",0,216,0.0622837,0,0,37.64907727797,81.1094364236849,0,255,255,1
1038,"gina_agnostic","attr274",0,254,0.0732411,0,0,119.763264129181,110.811218882056,0,255,255,0.925252160483293
1038,"gina_agnostic","attr275",0,180,0.0519031,0,0,22.0161476355248,64.6572001565424,0,255,255,1
1038,"gina_agnostic","attr276",0,249,0.0717993,0,0,79.0873702422145,103.729375057072,0,255,255,1
1038,"gina_agnostic","attr277",0,33,0.00951557,0,0,1.31660899653979,15.5503996827039,0,254,254,1
1038,"gina_agnostic","attr278",0,124,0.0357555,0,0,8.68396770472895,40.269132197777,0,255,255,1
1038,"gina_agnostic","attr279",0,249,0.0717993,0,0,93.9642445213379,108.883699881528,0,255,255,1
1038,"gina_agnostic","attr280",0,251,0.072376,0,0,91.6052479815455,108.765462131433,0,255,255,1
1038,"gina_agnostic","attr281",0,91,0.0262399,0,0,5.25374855824683,31.2199908465618,0,255,255,1
1038,"gina_agnostic","attr282",0,232,0.0668973,0,0,37.4221453287197,80.0952237921321,0,255,255,1
1038,"gina_agnostic","attr283",0,252,0.0726644,0,0,102.255478662053,111.007065943252,0,255,255,1
1038,"gina_agnostic","attr284",0,164,0.0472895,0,0,14.6337946943483,52.1188512174276,0,255,255,1
1038,"gina_agnostic","attr285",0,241,0.0694925,0,0,76.4126297577855,105.043277477898,0,255,255,1
1038,"gina_agnostic","attr286",0,135,0.0389273,0,0,13.8249711649366,52.1970174360328,0,255,255,1
1038,"gina_agnostic","attr287",0,254,0.0732411,0,0,124.235294117647,110.482537607709,0,255,255,0.88930072884993
1038,"gina_agnostic","attr288",0,254,0.0732411,0,0,78.2004036908882,102.588387210696,0,255,255,1
1038,"gina_agnostic","attr289",0,194,0.05594,0,0,21.4195501730104,62.4445587490473,0,255,255,1
1038,"gina_agnostic","attr290",0,54,0.0155709,0,0,2.20559400230681,19.6691733578609,0,254,254,1
1038,"gina_agnostic","attr291",0,249,0.0717993,0,0,104.709630911188,110.024590950758,0,255,255,1
1038,"gina_agnostic","attr292",0,252,0.0726644,0,0,82.6222606689735,105.611878163369,0,255,255,1
1038,"gina_agnostic","attr293",0,240,0.0692042,0,0,83.6130334486736,108.301844390487,0,255,255,1
1038,"gina_agnostic","attr294",0,238,0.0686275,0,0,59.4400230680507,96.5377128601475,0,255,255,1
1038,"gina_agnostic","attr295",0,168,0.0484429,0,0,17.040369088812,56.5811565004978,0,255,255,1
1038,"gina_agnostic","attr296",0,248,0.071511,0,0,88.8281430219146,108.309012107106,0,255,255,1
1038,"gina_agnostic","attr297",0,128,0.0369089,0,0,9.44838523644752,42.2371297053295,0,255,255,1
1038,"gina_agnostic","attr298",0,198,0.0570934,0,0,25.3670703575548,67.3049312433109,0,255,255,1
1038,"gina_agnostic","attr299",0,252,0.0726644,0,0,110.453863898501,110.632395158215,0,255,255,1
1038,"gina_agnostic","attr300",0,253,0.0729527,0,0,98.4423298731257,109.455841911333,0,255,255,1
1038,"gina_agnostic","attr301",0,242,0.0697809,0,0,84.8010380622837,107.227813889902,0,255,255,1
1038,"gina_agnostic","attr302",0,193,0.0556517,0,0,22.5346020761246,63.3653701325166,0,255,255,1
1038,"gina_agnostic","attr303",0,251,0.072376,0,0,89.8832179930796,108.381718810846,0,255,255,1
1038,"gina_agnostic","attr304",0,100,0.0288351,0,0,7.03806228373702,37.0028607465176,0,255,255,1
1038,"gina_agnostic","attr305",0,216,0.0622837,0,0,39.3021914648212,83.1623654775836,0,255,255,1
1038,"gina_agnostic","attr306",0,240,0.0692042,0,0,79.4051326412918,106.531829992042,0,255,255,1
1038,"gina_agnostic","attr307",0,89,0.0256632,0,0,4.44261822376009,28.0931922968108,0,255,255,1
1038,"gina_agnostic","attr308",0,194,0.05594,0,0,22.482122260669,64.1288315452283,0,255,255,1
1038,"gina_agnostic","attr309",0,150,0.0432526,0,0,13.4028258362168,50.3066003496422,0,255,255,1
1038,"gina_agnostic","attr310",0,112,0.0322953,0,0,9.35467128027682,43.3793170073283,0,255,255,1
1038,"gina_agnostic","attr311",0,38,0.0109573,0,0,1.53373702422145,16.7798574151869,0,255,255,1
1038,"gina_agnostic","attr312",0,43,0.0123991,0,0,1.58246828143022,17.1133027908625,0,255,255,1
1038,"gina_agnostic","attr313",0,126,0.0363322,0,0,10.5686274509804,45.6824565649009,0,255,255,1
1038,"gina_agnostic","attr314",0,248,0.071511,0,0,106.863321799308,111.87676738291,0,255,255,1
1038,"gina_agnostic","attr315",0,84,0.0242215,0,0,5.42099192618224,32.4710221228181,0,255,255,1
1038,"gina_agnostic","attr316",0,154,0.044406,0,0,14.977508650519,54.1393320603176,0,255,255,1
1038,"gina_agnostic","attr317",0,225,0.0648789,0,0,40.2727797001153,82.0273332539282,0,255,255,1
1038,"gina_agnostic","attr318",0,252,0.0726644,0,0,119.313148788927,111.30680596208,0,255,255,0.932896391486478
1038,"gina_agnostic","attr319",0,250,0.0720877,0,0,79.838523644752,103.780055155434,0,255,255,1
1038,"gina_agnostic","attr320",0,181,0.0521915,0,0,19.1453287197232,58.808162586718,0,255,255,1
1038,"gina_agnostic","attr321",0,136,0.0392157,0,0,10.820645905421,45.1399210498133,0,255,255,1
1038,"gina_agnostic","attr322",0,250,0.0720877,0,0,79.2214532871972,105.619247383726,0,255,255,1
1038,"gina_agnostic","attr323",0,243,0.0700692,0,0,73.853229527105,103.189647465491,0,255,255,1
1038,"gina_agnostic","attr324",0,251,0.072376,0,0,116.117358708189,111.681950906813,0,255,255,0.961802370888211
1038,"gina_agnostic","attr325",0,106,0.0305652,0,0,5.54498269896194,31.8010290149344,0,255,255,1
1038,"gina_agnostic","attr326",0,172,0.0495963,0,0,16.6663783160323,55.6157523749608,0,255,255,1
1038,"gina_agnostic","attr327",0,251,0.072376,0,0,98.5348904267589,109.24292105167,0,255,255,1
1038,"gina_agnostic","attr328",0,165,0.0475779,0,0,15.7727797001153,54.431145726987,0,255,255,1
1038,"gina_agnostic","attr329",0,131,0.0377739,0,0,8.45588235294118,39.6338311069545,0,255,255,1
1038,"gina_agnostic","attr330",0,245,0.0706459,0,0,79.1681084198385,105.166407058418,0,255,255,1
1038,"gina_agnostic","attr331",0,237,0.0683391,0,0,73.4336793540946,103.766758469782,0,255,255,1
1038,"gina_agnostic","attr332",0,61,0.0175894,0,0,2.32208765859285,20.1454992184676,0,255,255,1
1038,"gina_agnostic","attr333",0,138,0.0397924,0,0,10.3774509803922,44.5877534521296,0,255,255,1
1038,"gina_agnostic","attr334",0,250,0.0720877,0,0,113.413206459054,111.129156033779,0,255,255,0.979860807249992
1038,"gina_agnostic","attr335",0,169,0.0487313,0,0,17.6562860438293,58.0292594333158,0,255,255,1
1038,"gina_agnostic","attr336",0,191,0.055075,0,0,18.9132064590542,58.4833476656442,0,255,255,1
1038,"gina_agnostic","attr337",0,184,0.0530565,0,0,21.7015570934256,63.9285640033223,0,255,255,1
1038,"gina_agnostic","attr338",0,102,0.0294118,0,0,6.51585928489043,34.8894422950145,0,255,255,1
1038,"gina_agnostic","attr339",0,70,0.0201845,0,0,3.30103806228374,24.764339040359,0,255,255,1
1038,"gina_agnostic","attr340",0,108,0.0311419,0,0,7.29123414071511,36.8236070582509,0,255,255,1
1038,"gina_agnostic","attr341",0,51,0.0147059,0,0,2.1179354094579,19.1926667055147,0,254,254,1
1038,"gina_agnostic","attr342",0,250,0.0720877,0,0,113.599769319493,112.322915756503,0,255,255,0.988760069050861
1038,"gina_agnostic","attr343",0,249,0.0717993,0,0,92.5709342560554,109.192393574768,0,255,255,1
1038,"gina_agnostic","attr344",0,64,0.0184544,0,0,2.37773933102653,20.6844879549942,0,255,255,1
1038,"gina_agnostic","attr345",0,255,0.0735294,0,0,129.308535178777,110.327945299876,0,255,255,0.853214717399287
1038,"gina_agnostic","attr346",0,253,0.0729527,0,0,98.6176470588235,110.162230580348,0,255,255,1
1038,"gina_agnostic","attr347",0,192,0.0553633,0,0,25.1271626297578,68.0101684852116,0,255,255,1
1038,"gina_agnostic","attr348",0,191,0.055075,0,0,23.6877162629758,65.5746245177949,0,255,255,1
1038,"gina_agnostic","attr349",0,185,0.0533449,0,0,20.621107266436,61.2016864071518,0,255,255,1
1038,"gina_agnostic","attr350",0,252,0.0726644,0,0,104.86937716263,110.974647187495,0,255,255,1
1038,"gina_agnostic","attr351",0,58,0.0167243,0,0,2.80363321799308,23.3387246837709,0,255,255,1
1038,"gina_agnostic","attr352",0,248,0.071511,0,0,90.7707612456747,107.957643676343,0,255,255,1
1038,"gina_agnostic","attr353",0,167,0.0481546,0,0,15.8209342560554,53.7619334293407,0,255,255,1
1038,"gina_agnostic","attr354",0,156,0.0449827,0,0,15.5138408304498,54.3970339703438,0,255,255,1
1038,"gina_agnostic","attr355",0,250,0.0720877,0,0,72.8670703575548,102.18706684767,0,255,255,1
1038,"gina_agnostic","attr356",0,81,0.0233564,0,0,4.1502306805075,27.2031781523932,0,255,255,1
1038,"gina_agnostic","attr357",0,234,0.067474,0,0,44.1810841983852,84.9716494893315,0,255,255,1
1038,"gina_agnostic","attr358",0,253,0.0729527,0,0,111.501441753172,112.156238876354,0,255,255,1
1038,"gina_agnostic","attr359",0,252,0.0726644,0,0,95.9535755478662,108.544091872802,0,255,255,1
1038,"gina_agnostic","attr360",0,249,0.0717993,0,0,83.4925028835064,105.840066344489,0,255,255,1
1038,"gina_agnostic","attr361",0,251,0.072376,0,0,109.944636678201,110.381196185631,0,255,255,1
1038,"gina_agnostic","attr362",0,49,0.0141292,0,0,2.33881199538639,20.7735805450179,0,255,255,1
1038,"gina_agnostic","attr363",0,239,0.0689158,0,0,70.9434832756632,103.062467472572,0,255,255,1
1038,"gina_agnostic","attr364",0,251,0.072376,0,0,124.645040369089,112.704810899844,0,255,255,0.904206140622293
1038,"gina_agnostic","attr365",0,181,0.0521915,0,0,20.6623414071511,61.4155712942619,0,255,255,1
1038,"gina_agnostic","attr366",0,251,0.072376,0,0,102.718569780854,109.615892450569,0,255,255,1
1038,"gina_agnostic","attr367",0,200,0.0576701,0,0,29.1683967704729,72.2900960812025,0,255,255,1
1038,"gina_agnostic","attr368",0,251,0.072376,0,0,119.680507497116,111.414382807462,0,255,255,0.930931737652821
1038,"gina_agnostic","attr369",0,52,0.0149942,0,0,2.00028835063437,19.3966015336745,0,255,255,1
1038,"gina_agnostic","attr370",0,72,0.0207612,0,0,3.77047289504037,27.0359997609851,0,255,255,1
1038,"gina_agnostic","attr371",0,55,0.0158593,0,0,2.70444059976932,23.126930896334,0,255,255,1
1038,"gina_agnostic","attr372",0,250,0.0720877,0,0,93.6058246828143,108.886169518514,0,255,255,1
1038,"gina_agnostic","attr373",0,254,0.0732411,0,0,130.187427912341,113.692081039044,0,255,255,0.873295393128094
1038,"gina_agnostic","attr374",0,256,0.0738178,0,0,134.652249134948,109.925365524569,0,255,255,0.81636486750698
1038,"gina_agnostic","attr375",0,247,0.0712226,0,0,117.537485582468,112.728230341958,0,255,255,0.95908322169155
1038,"gina_agnostic","attr376",0,236,0.0680507,0,0,57.4198385236448,95.1347180069676,0,255,255,1
1038,"gina_agnostic","attr377",0,250,0.0720877,0,0,100.914071510957,110.330087103955,0,255,255,1
1038,"gina_agnostic","attr378",0,251,0.072376,0,0,82.598615916955,103.462701050241,0,255,255,1
1038,"gina_agnostic","attr379",0,224,0.0645905,0,0,35.0928489042676,77.7239019413154,0,255,255,1
1038,"gina_agnostic","attr380",0,252,0.0726644,0,0,103.877450980392,110.431874906156,0,255,255,1
1038,"gina_agnostic","attr381",0,248,0.071511,0,0,81.9826989619377,105.236170402508,0,255,255,1
1038,"gina_agnostic","attr382",0,148,0.0426759,0,0,13.2228950403691,49.74493552478,0,255,255,1
1038,"gina_agnostic","attr383",0,249,0.0717993,0,0,133.871972318339,112.350577184738,0,255,255,0.839238977652283
1038,"gina_agnostic","attr384",0,226,0.0651672,0,0,45.5371972318339,87.4181412001561,0,255,255,1
1038,"gina_agnostic","attr385",0,61,0.0175894,0,0,3.24452133794694,24.9752958177504,0,255,255,1
1038,"gina_agnostic","attr386",0,255,0.0735294,0,0,137.281430219146,109.266468047366,0,255,255,0.795930431908676
1038,"gina_agnostic","attr387",0,100,0.0288351,0,0,6.86476355247981,36.6237095154897,0,255,255,1
1038,"gina_agnostic","attr388",0,241,0.0694925,0,0,68.6836793540946,102.147627825013,0,255,255,1
1038,"gina_agnostic","attr389",0,251,0.072376,0,0,112.597750865052,110.654368851681,0,255,255,0.982740489943711
1038,"gina_agnostic","attr390",0,73,0.0210496,0,0,3.52479815455594,25.0564454639935,0,255,255,1
1038,"gina_agnostic","attr391",0,222,0.0640138,0,0,47.8673587081892,90.0993730544612,0,255,255,1
1038,"gina_agnostic","attr392",0,251,0.072376,0,0,86.663783160323,108.119164208821,0,255,255,1
1038,"gina_agnostic","attr393",0,249,0.0717993,0,0,70.0098039215686,100.852829613425,0,255,255,1
1038,"gina_agnostic","attr394",0,249,0.0717993,0,0,94.7563437139562,108.929422153973,0,255,255,1
1038,"gina_agnostic","attr395",0,97,0.02797,0,0,5.74423298731257,33.1613606362017,0,255,255,1
1038,"gina_agnostic","attr396",0,250,0.0720877,0,0,87.3578431372549,106.795512486981,0,255,255,1
1038,"gina_agnostic","attr397",0,240,0.0692042,0,0,71.1346597462514,103.19477624481,0,255,255,1
1038,"gina_agnostic","attr398",0,242,0.0697809,0,0,66.8047866205306,100.305505125049,0,255,255,1
1038,"gina_agnostic","attr399",0,244,0.0703576,0,0,65.5608419838524,98.941951210582,0,255,255,1
1038,"gina_agnostic","attr400",0,204,0.0588235,0,0,25.8238177623991,67.9040266600319,0,255,255,1
1038,"gina_agnostic","attr401",0,247,0.0712226,0,0,89.171568627451,107.238468387092,0,255,255,1
1038,"gina_agnostic","attr402",0,202,0.0582468,0,0,25.7895040369089,68.8514332108702,0,255,255,1
1038,"gina_agnostic","attr403",0,215,0.0619954,0,0,31.4656862745098,74.4083342557196,0,255,255,1
1038,"gina_agnostic","attr404",0,240,0.0692042,0,0,55.8944636678201,93.9503968162319,0,255,255,1
1038,"gina_agnostic","attr405",0,246,0.0709343,0,0,83.3575547866206,108.085898592241,0,255,255,1
1038,"gina_agnostic","attr406",0,236,0.0680507,0,0,49.7773933102653,89.2215802373542,0,255,255,1
1038,"gina_agnostic","attr407",0,33,0.00951557,0,0,1.3961937716263,16.500916667493,0,254,254,1
1038,"gina_agnostic","attr408",0,29,0.00836217,0,0,1.28373702422145,15.4917732922024,0,254,254,1
1038,"gina_agnostic","attr409",0,238,0.0686275,0,0,68.982122260669,101.306132465995,0,255,255,1
1038,"gina_agnostic","attr410",0,167,0.0481546,0,0,18.9728950403691,60.5886122967374,0,255,255,1
1038,"gina_agnostic","attr411",0,119,0.0343137,0,0,7.2076124567474,36.7461788639208,0,254,254,1
1038,"gina_agnostic","attr412",0,228,0.0657439,0,0,52.9570357554787,93.4128861085246,0,255,255,1
1038,"gina_agnostic","attr413",0,59,0.0170127,0,0,3.20184544405998,24.8243829317133,0,255,255,1
1038,"gina_agnostic","attr414",0,254,0.0732411,0,0,140.395905420992,108.97277853415,0,255,255,0.776182027583947
1038,"gina_agnostic","attr415",0,199,0.0573818,0,0,32.5017301038062,76.6218788149268,0,255,255,1
1038,"gina_agnostic","attr416",0,251,0.072376,0,0,106.10092272203,109.461835699826,0,255,255,1
1038,"gina_agnostic","attr417",0,244,0.0703576,0,0,74.5911188004614,104.698421696589,0,255,255,1
1038,"gina_agnostic","attr418",0,227,0.0654556,0,0,50.068339100346,91.1149392877872,0,255,255,1
1038,"gina_agnostic","attr419",0,211,0.060842,0,0,27.35092272203,69.3168609149975,0,255,255,1
1038,"gina_agnostic","attr420",0,245,0.0706459,0,0,65.641291810842,99.2512373943954,0,255,255,1
1038,"gina_agnostic","attr421",0,47,0.0135525,0,0,2.60063437139562,22.4269469351739,0,255,255,1
1038,"gina_agnostic","attr422",0,147,0.0423875,0,0,12.1510957324106,46.8973891273459,0,255,255,1
1038,"gina_agnostic","attr423",0,247,0.0712226,0,0,87.4584775086505,107.100769626369,0,255,255,1
1038,"gina_agnostic","attr424",0,252,0.0726644,0,0,108.21107266436,110.282670990762,0,255,255,1
1038,"gina_agnostic","attr425",0,254,0.0732411,0,0,81.0109573241061,103.976655851715,0,255,255,1
1038,"gina_agnostic","attr426",0,253,0.0729527,0,0,85.0841983852364,105.779395333355,0,255,255,1
1038,"gina_agnostic","attr427",0,247,0.0712226,0,0,85.1698385236447,107.01511066084,0,255,255,1
1038,"gina_agnostic","attr428",0,109,0.0314302,0,0,8.48327566320646,40.1436130808144,0,255,255,1
1038,"gina_agnostic","attr429",0,115,0.0331603,0,0,7.49567474048443,37.8014751617921,0,255,255,1
1038,"gina_agnostic","attr430",0,235,0.0677624,0,0,58.6992502883506,97.5945139856508,0,255,255,1
1038,"gina_agnostic","attr431",0,192,0.0553633,0,0,15.3607266435986,52.3970435002879,0,255,255,1
1038,"gina_agnostic","attr432",0,249,0.0717993,0,0,93.5821799307958,109.644523002719,0,255,255,1
1038,"gina_agnostic","attr433",0,237,0.0683391,0,0,71.5389273356401,103.825011623381,0,255,255,1
1038,"gina_agnostic","attr434",0,201,0.0579585,0,0,28.0196078431372,71.3352413738079,0,255,255,1
1038,"gina_agnostic","attr435",0,138,0.0397924,0,0,11.4307958477509,46.4662181502917,0,255,255,1
1038,"gina_agnostic","attr436",0,248,0.071511,0,0,114.134083044983,112.27746782498,0,255,255,0.983733034248231
1038,"gina_agnostic","attr437",0,138,0.0397924,0,0,9.5444059976932,42.2897628778853,0,255,255,1
1038,"gina_agnostic","attr438",0,250,0.0720877,0,0,98.0273933102653,108.265692472776,0,255,255,1
1038,"gina_agnostic","attr439",0,238,0.0686275,0,0,54.931660899654,93.7873107043736,0,255,255,1
1038,"gina_agnostic","attr440",0,244,0.0703576,0,0,79.1219723183391,105.127441176375,0,255,255,1
1038,"gina_agnostic","attr441",0,107,0.0308535,0,0,5.52479815455594,31.5555140427299,0,255,255,1
1038,"gina_agnostic","attr442",0,230,0.0663206,0,0,42.7572087658593,84.0558818916492,0,255,255,1
1038,"gina_agnostic","attr443",0,242,0.0697809,0,0,58.4826989619377,94.2265800515647,0,255,255,1
1038,"gina_agnostic","attr444",0,65,0.0187428,0,0,2.89100346020761,22.194168969114,0,255,255,1
1038,"gina_agnostic","attr445",0,104,0.0299885,0,0,5.81487889273356,32.80721828286,0,255,255,1
1038,"gina_agnostic","attr446",0,251,0.072376,0,0,111.957900807382,111.897479054376,0,255,255,0.99946031720343
1038,"gina_agnostic","attr447",0,256,0.0738178,0,0,112.841983852364,110.903226480693,0,255,255,0.982818829433128
1038,"gina_agnostic","attr448",0,198,0.0570934,0,0,27.0570934256055,70.8675212313438,0,255,255,1
1038,"gina_agnostic","attr449",0,104,0.0299885,0,0,6.95530565167243,37.0492779543095,0,255,255,1
1038,"gina_agnostic","attr450",0,54,0.0155709,0,0,2.77335640138408,23.2578990810831,0,253,253,1
1038,"gina_agnostic","attr451",0,245,0.0706459,0,0,88.6923298731257,107.232652939077,0,255,255,1
1038,"gina_agnostic","attr452",0,246,0.0709343,0,0,96.5648788927336,110.271906646773,0,255,255,1
1038,"gina_agnostic","attr453",0,230,0.0663206,0,0,46.7269319492503,87.6389932426745,0,255,255,1
1038,"gina_agnostic","attr454",0,252,0.0726644,0,0,122.145905420992,112.099494019912,0,255,255,0.917750731254941
1038,"gina_agnostic","attr455",0,95,0.0273933,0,0,5.73212226066897,33.123276839465,0,255,255,1
1038,"gina_agnostic","attr456",0,212,0.0611303,0,0,37.9754901960784,82.5469823947,0,255,255,1
1038,"gina_agnostic","attr457",0,162,0.0467128,0,0,15.7574971164937,54.2746890145905,0,255,255,1
1038,"gina_agnostic","attr458",0,45,0.0129758,0,0,1.59659746251442,16.7577166452303,0,255,255,1
1038,"gina_agnostic","attr459",0,254,0.0732411,0,0,102.776528258362,108.934925268685,0,255,255,1
1038,"gina_agnostic","attr460",0,233,0.0671857,0,0,59.6291810841984,96.7923672979433,0,255,255,1
1038,"gina_agnostic","attr461",0,222,0.0640138,0,0,50.3982122260669,91.8821794012561,0,255,255,1
1038,"gina_agnostic","attr462",0,255,0.0735294,0,0,105.855247981546,109.963978335796,0,255,255,1
1038,"gina_agnostic","attr463",0,246,0.0709343,0,0,57.2967128027682,93.3306840214066,0,255,255,1
1038,"gina_agnostic","attr464",0,192,0.0553633,0,0,27.0227797001153,71.3086928779017,0,255,255,1
1038,"gina_agnostic","attr465",0,222,0.0640138,0,0,34.8463091118801,78.0304406198476,0,255,255,1
1038,"gina_agnostic","attr466",0,221,0.0637255,0,0,41.1998269896194,84.3621352527671,0,255,255,1
1038,"gina_agnostic","attr467",0,247,0.0712226,0,0,66.2520184544406,98.7558160392489,0,255,255,1
1038,"gina_agnostic","attr468",0,225,0.0648789,0,0,40.7563437139562,83.455124153394,0,255,255,1
1038,"gina_agnostic","attr469",0,121,0.0348904,0,0,9.0141291810842,42.0810277346381,0,255,255,1
1038,"gina_agnostic","attr470",0,251,0.072376,0,0,90.1929065743945,107.733473360107,0,255,255,1
1038,"gina_agnostic","attr471",0,96,0.0276817,0,0,4.95386389850058,29.9968684944968,0,255,255,1
1038,"gina_agnostic","attr472",0,91,0.0262399,0,0,5.78316032295271,32.9706013412179,0,255,255,1
1038,"gina_agnostic","attr473",0,229,0.0660323,0,0,50.5446943483276,91.7475280573644,0,255,255,1
1038,"gina_agnostic","attr474",0,218,0.0628604,0,0,43.5640138408304,85.5619858041341,0,255,255,1
1038,"gina_agnostic","attr475",0,143,0.0412341,0,0,12.0074971164937,47.5480956848125,0,255,255,1
1038,"gina_agnostic","attr476",0,152,0.0438293,0,0,13.4333910034602,50.7031424751621,0,255,255,1
