"dataset_openml_id","dataset_name","attr_name","type_converted","distinct_values_cnt","distinct_values_pct","missing_values_cnt","missing_values_pct","val_size_min","val_size_max","val_size_avg","val_size_std","val_cnt_min","val_cnt_max","val_cnt_median","val_cnt_std","val_pct_min","val_pct_max","val_pct_median","val_pct_std","attr_values"
20,"mfeat-pixel","att47",0,7,0.0035,0,0,1,1,1,0,40,922,56,398.073,2,46.1,2.8,19.9036,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att48",0,7,0.0035,0,0,1,1,1,0,28,1103,38,442.411,1.4,55.15,1.9,22.1205,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att49",0,7,0.0035,0,0,1,1,1,0,43,1146,60,425.363,2.15,57.3,3,21.2681,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att50",0,7,0.0035,0,0,1,1,1,0,57,919,112,337.257,2.85,45.95,5.6,16.8629,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att51",0,7,0.0035,0,0,1,1,1,0,59,790,144,307.802,2.95,39.5,7.2,15.3901,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att52",0,7,0.0035,0,0,1,1,1,0,59,1003,96,370.7,2.95,50.15,4.8,18.535,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att53",0,7,0.0035,0,0,1,1,1,0,60,1047,79,389.012,3,52.35,3.95,19.4506,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att54",0,7,0.0035,0,0,1,1,1,0,58,954,88,371.111,2.9,47.7,4.4,18.5556,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att55",0,7,0.0035,0,0,1,1,1,0,54,816,100,340.418,2.7,40.8,5,17.0209,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att56",0,7,0.0035,0,0,1,1,1,0,37,1054,75,399.818,1.85,52.7,3.75,19.9909,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att57",0,7,0.0035,0,0,1,1,1,0,27,1129,51,436.27,1.35,56.45,2.55,21.8135,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att58",0,7,0.0035,0,0,1,1,1,0,26,986,54,419.398,1.3,49.3,2.7,20.9699,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att59",0,7,0.0035,0,0,1,1,1,0,31,1036,66,403.04,1.55,51.8,3.3,20.152,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att60",0,7,0.0035,0,0,1,1,1,0,46,1434,77,508.465,2.3,71.7,3.85,25.4232,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att61",0,7,0.0035,0,0,1,1,1,0,50,1303,93,452.222,2.5,65.15,4.65,22.6111,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att62",0,7,0.0035,0,0,1,1,1,0,36,894,53,396.687,1.8,44.7,2.65,19.8343,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att63",0,7,0.0035,0,0,1,1,1,0,36,1114,44,434.549,1.8,55.7,2.2,21.7275,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att64",0,7,0.0035,0,0,1,1,1,0,37,1179,80,428.238,1.85,58.95,4,21.4119,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att65",0,7,0.0035,0,0,1,1,1,0,60,1006,105,360.318,3,50.3,5.25,18.0159,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att66",0,7,0.0035,0,0,1,1,1,0,57,771,111,328.015,2.85,38.55,5.55,16.4007,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att67",0,7,0.0035,0,0,1,1,1,0,56,966,79,374.589,2.8,48.3,3.95,18.7294,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att68",0,7,0.0035,0,0,1,1,1,0,54,999,82,381.477,2.7,49.95,4.1,19.0738,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att69",0,7,0.0035,0,0,1,1,1,0,62,925,79,367.532,3.1,46.25,3.95,18.3766,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att70",0,7,0.0035,0,0,1,1,1,0,58,847,88,347.484,2.9,42.35,4.4,17.3742,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att71",0,7,0.0035,0,0,1,1,1,0,55,1030,78,382.304,2.75,51.5,3.9,19.1152,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att72",0,7,0.0035,0,0,1,1,1,0,35,1123,65,421.173,1.75,56.15,3.25,21.0586,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att73",0,7,0.0035,0,0,1,1,1,0,36,963,59,405.061,1.8,48.15,2.95,20.2531,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att74",0,7,0.0035,0,0,1,1,1,0,27,1044,60,402.482,1.35,52.2,3,20.1241,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att75",0,7,0.0035,0,0,1,1,1,0,38,1468,65,523.972,1.9,73.4,3.25,26.1986,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att76",0,7,0.0035,0,0,1,1,1,0,33,1386,113,487.404,1.65,69.3,5.65,24.3702,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att77",0,7,0.0035,0,0,1,1,1,0,53,886,101,358.441,2.65,44.3,5.05,17.922,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att78",0,7,0.0035,0,0,1,1,1,0,46,1094,59,416.573,2.3,54.7,2.95,20.8287,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att79",0,7,0.0035,0,0,1,1,1,0,39,1219,63,437.618,1.95,60.95,3.15,21.8809,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att80",0,7,0.0035,0,0,1,1,1,0,46,1154,99,409.325,2.3,57.7,4.95,20.4662,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att81",0,7,0.0035,0,0,1,1,1,0,55,948,89,359.412,2.75,47.4,4.45,17.9706,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att82",0,7,0.0035,0,0,1,1,1,0,53,853,61,380.613,2.65,42.65,3.05,19.0306,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att83",0,7,0.0035,0,0,1,1,1,0,63,850,77,367.105,3.15,42.5,3.85,18.3553,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att84",0,7,0.0035,0,0,1,1,1,0,58,863,68,371.224,2.9,43.15,3.4,18.5612,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att85",0,7,0.0035,0,0,1,1,1,0,52,996,75,377.984,2.6,49.8,3.75,18.8992,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att86",0,7,0.0035,0,0,1,1,1,0,29,1195,65,435.309,1.45,59.75,3.25,21.7654,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att87",0,7,0.0035,0,0,1,1,1,0,35,1220,67,444.031,1.75,61,3.35,22.2015,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att88",0,7,0.0035,0,0,1,1,1,0,41,1022,70,396.185,2.05,51.1,3.5,19.8093,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att89",0,7,0.0035,0,0,1,1,1,0,55,954,87,361.7,2.75,47.7,4.35,18.085,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att90",0,7,0.0035,0,0,1,1,1,0,38,1493,76,533.541,1.9,74.65,3.8,26.677,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att91",0,7,0.0035,0,0,1,1,1,0,39,1491,97,532.854,1.95,74.55,4.85,26.6427,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att92",0,7,0.0035,0,0,1,1,1,0,76,924,99,345.821,3.8,46.2,4.95,17.2911,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att93",0,7,0.0035,0,0,1,1,1,0,58,1032,62,393.648,2.9,51.6,3.1,19.6824,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att94",0,7,0.0035,0,0,1,1,1,0,41,1209,73,436.1,2.05,60.45,3.65,21.805,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att95",0,7,0.0035,0,0,1,1,1,0,35,1218,75,436.686,1.75,60.9,3.75,21.8343,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att96",0,7,0.0035,0,0,1,1,1,0,48,1051,84,387.852,2.4,52.55,4.2,19.3926,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att97",0,7,0.0035,0,0,1,1,1,0,59,905,90,353.3,2.95,45.25,4.5,17.665,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att98",0,7,0.0035,0,0,1,1,1,0,84,863,98,333.189,4.2,43.15,4.9,16.6595,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att99",0,7,0.0035,0,0,1,1,1,0,76,954,88,357.547,3.8,47.7,4.4,17.8773,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att100",0,7,0.0035,0,0,1,1,1,0,62,1099,99,388.764,3.1,54.95,4.95,19.4382,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att101",0,7,0.0035,0,0,1,1,1,0,40,1302,86,464.109,2,65.1,4.3,23.2055,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att102",0,7,0.0035,0,0,1,1,1,0,35,1320,59,474.82,1.75,66,2.95,23.741,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att103",0,7,0.0035,0,0,1,1,1,0,33,1104,82,409.329,1.65,55.2,4.1,20.4665,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att104",0,7,0.0035,0,0,1,1,1,0,53,893,99,341.193,2.65,44.65,4.95,17.0597,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att105",0,7,0.0035,0,0,1,1,1,0,26,1505,87,539.26,1.3,75.25,4.35,26.963,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att106",0,7,0.0035,0,0,1,1,1,0,33,1528,80,548.698,1.65,76.4,4,27.4349,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att107",0,7,0.0035,0,0,1,1,1,0,53,999,99,365.22,2.65,49.95,4.95,18.261,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att108",0,7,0.0035,0,0,1,1,1,0,58,974,69,387.052,2.9,48.7,3.45,19.3526,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att109",0,7,0.0035,0,0,1,1,1,0,58,1127,67,412.182,2.9,56.35,3.35,20.6091,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att110",0,7,0.0035,0,0,1,1,1,0,51,1127,87,408.247,2.55,56.35,4.35,20.4123,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att111",0,7,0.0035,0,0,1,1,1,0,69,954,105,350.701,3.45,47.7,5.25,17.5351,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att112",0,7,0.0035,0,0,1,1,1,0,80,860,106,330.996,4,43,5.3,16.5498,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att113",0,7,0.0035,0,0,1,1,1,0,75,855,107,330.312,3.75,42.75,5.35,16.5156,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att114",0,7,0.0035,0,0,1,1,1,0,66,1001,89,368.919,3.3,50.05,4.45,18.446,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att115",0,7,0.0035,0,0,1,1,1,0,62,1149,109,400.182,3.1,57.45,5.45,20.0091,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att116",0,7,0.0035,0,0,1,1,1,0,39,1367,81,483.588,1.95,68.35,4.05,24.1794,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att117",0,7,0.0035,0,0,1,1,1,0,33,1380,65,492.455,1.65,69,3.25,24.6227,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att118",0,7,0.0035,0,0,1,1,1,0,36,1149,77,414.286,1.8,57.45,3.85,20.7143,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att119",0,7,0.0035,0,0,1,1,1,0,51,857,109,338.896,2.55,42.85,5.45,16.9448,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att120",0,7,0.0035,0,0,1,1,1,0,43,1450,83,515.181,2.15,72.5,4.15,25.7591,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att121",0,7,0.0035,0,0,1,1,1,0,36,1506,94,539.127,1.8,75.3,4.7,26.9564,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att122",0,7,0.0035,0,0,1,1,1,0,60,1057,74,384.642,3,52.85,3.7,19.2321,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att123",0,7,0.0035,0,0,1,1,1,0,42,884,65,387.403,2.1,44.2,3.25,19.3701,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att124",0,7,0.0035,0,0,1,1,1,0,53,982,69,384.863,2.65,49.1,3.45,19.2432,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att125",0,7,0.0035,0,0,1,1,1,0,50,940,93,361.01,2.5,47,4.65,18.0505,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att126",0,7,0.0035,0,0,1,1,1,0,78,780,101,319.887,3.9,39,5.05,15.9944,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att127",0,7,0.0035,0,0,1,1,1,0,71,809,90,335.496,3.55,40.45,4.5,16.7748,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att128",0,7,0.0035,0,0,1,1,1,0,61,806,89,346.819,3.05,40.3,4.45,17.3409,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att129",0,7,0.0035,0,0,1,1,1,0,62,951,81,368.171,3.1,47.55,4.05,18.4086,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att130",0,7,0.0035,0,0,1,1,1,0,68,1102,93,383.113,3.4,55.1,4.65,19.1557,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att131",0,7,0.0035,0,0,1,1,1,0,44,1341,105,470.067,2.2,67.05,5.25,23.5034,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att132",0,7,0.0035,0,0,1,1,1,0,35,1415,81,505.442,1.75,70.75,4.05,25.2721,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att133",0,7,0.0035,0,0,1,1,1,0,31,1212,71,436.24,1.55,60.6,3.55,21.812,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att134",0,7,0.0035,0,0,1,1,1,0,54,790,101,342.67,2.7,39.5,5.05,17.1335,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att135",0,7,0.0035,0,0,1,1,1,0,51,1364,112,477.994,2.55,68.2,5.6,23.8997,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att136",0,7,0.0035,0,0,1,1,1,0,34,1490,80,532.516,1.7,74.5,4,26.6258,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att137",0,7,0.0035,0,0,1,1,1,0,46,1111,60,413.636,2.3,55.55,3,20.6818,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att138",0,7,0.0035,0,0,1,1,1,0,37,957,45,416.194,1.85,47.85,2.25,20.8097,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att139",0,7,0.0035,0,0,1,1,1,0,49,880,55,396.835,2.45,44,2.75,19.8417,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att140",0,7,0.0035,0,0,1,1,1,0,56,833,87,353.105,2.8,41.65,4.35,17.6553,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att141",0,7,0.0035,0,0,1,1,1,0,74,919,92,339.107,3.7,45.95,4.6,16.9553,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att142",0,7,0.0035,0,0,1,1,1,0,70,996,77,373.461,3.5,49.8,3.85,18.6731,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att143",0,7,0.0035,0,0,1,1,1,0,67,922,88,362.057,3.35,46.1,4.4,18.1029,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att144",0,7,0.0035,0,0,1,1,1,0,60,808,88,349.221,3,40.4,4.4,17.4611,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att145",0,7,0.0035,0,0,1,1,1,0,70,961,119,332.458,3.5,48.05,5.95,16.6229,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att146",0,7,0.0035,0,0,1,1,1,0,51,1286,101,449.941,2.55,64.3,5.05,22.4971,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att147",0,7,0.0035,0,0,1,1,1,0,31,1426,56,512.027,1.55,71.3,2.8,25.6014,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att148",0,7,0.0035,0,0,1,1,1,0,22,1288,59,470.7,1.1,64.4,2.95,23.535,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att149",0,7,0.0035,0,0,1,1,1,0,52,887,72,359.558,2.6,44.35,3.6,17.9779,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att150",0,7,0.0035,0,0,1,1,1,0,47,1303,98,452.57,2.35,65.15,4.9,22.6285,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att151",0,7,0.0035,0,0,1,1,1,0,48,1472,69,524.906,2.4,73.6,3.45,26.2453,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att152",0,7,0.0035,0,0,1,1,1,0,22,1155,58,437.694,1.1,57.75,2.9,21.8847,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att153",0,7,0.0035,0,0,1,1,1,0,25,1026,37,437.028,1.25,51.3,1.85,21.8514,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att154",0,7,0.0035,0,0,1,1,1,0,37,926,51,401.931,1.85,46.3,2.55,20.0966,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att155",0,7,0.0035,0,0,1,1,1,0,38,962,63,386.496,1.9,48.1,3.15,19.3248,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att156",0,7,0.0035,0,0,1,1,1,0,52,1058,73,393.107,2.6,52.9,3.65,19.6553,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att157",0,7,0.0035,0,0,1,1,1,0,61,1088,79,398.564,3.05,54.4,3.95,19.9282,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att158",0,7,0.0035,0,0,1,1,1,0,55,1038,73,390.103,2.75,51.9,3.65,19.5052,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att159",0,7,0.0035,0,0,1,1,1,0,46,921,72,375.755,2.3,46.05,3.6,18.7877,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att160",0,7,0.0035,0,0,1,1,1,0,58,864,104,329.355,2.9,43.2,5.2,16.4678,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att161",0,7,0.0035,0,0,1,1,1,0,31,1210,86,428.441,1.55,60.5,4.3,21.422,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att162",0,7,0.0035,0,0,1,1,1,0,25,1396,54,505.073,1.25,69.8,2.7,25.2537,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att163",0,7,0.0035,0,0,1,1,1,0,24,1310,44,483.373,1.2,65.5,2.2,24.1687,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att164",0,7,0.0035,0,0,1,1,1,0,30,938,72,375.169,1.5,46.9,3.6,18.7584,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att165",0,7,0.0035,0,0,1,1,1,0,61,1247,96,430.051,3.05,62.35,4.8,21.5026,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att166",0,7,0.0035,0,0,1,1,1,0,45,1425,85,504.989,2.25,71.25,4.25,25.2495,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att167",0,7,0.0035,0,0,1,1,1,0,34,1132,55,428.682,1.7,56.6,2.75,21.4341,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att168",0,7,0.0035,0,0,1,1,1,0,29,988,45,422.758,1.45,49.4,2.25,21.1379,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att169",0,7,0.0035,0,0,1,1,1,0,39,901,57,392.736,1.95,45.05,2.85,19.6368,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att170",0,7,0.0035,0,0,1,1,1,0,58,947,68,375.429,2.9,47.35,3.4,18.7715,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att171",0,7,0.0035,0,0,1,1,1,0,56,1049,86,381.642,2.8,52.45,4.3,19.0821,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att172",0,7,0.0035,0,0,1,1,1,0,47,1118,66,410.626,2.35,55.9,3.3,20.5313,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att173",0,7,0.0035,0,0,1,1,1,0,56,1084,62,408.253,2.8,54.2,3.1,20.4126,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att174",0,7,0.0035,0,0,1,1,1,0,42,1004,72,395.895,2.1,50.2,3.6,19.7948,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att175",0,7,0.0035,0,0,1,1,1,0,58,810,84,341.227,2.9,40.5,4.2,17.0613,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att176",0,7,0.0035,0,0,1,1,1,0,25,1123,83,405.235,1.25,56.15,4.15,20.2618,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att177",0,7,0.0035,0,0,1,1,1,0,25,1325,55,481.379,1.25,66.25,2.75,24.069,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att178",0,7,0.0035,0,0,1,1,1,0,24,1278,33,479.621,1.2,63.9,1.65,23.981,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att179",0,7,0.0035,0,0,1,1,1,0,41,970,62,394.944,2.05,48.5,3.1,19.7472,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att180",0,7,0.0035,0,0,1,1,1,0,57,1202,103,409.539,2.85,60.1,5.15,20.477,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att181",0,7,0.0035,0,0,1,1,1,0,40,1420,75,502.952,2,71,3.75,25.1476,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att182",0,7,0.0035,0,0,1,1,1,0,37,1107,52,423.189,1.85,55.35,2.6,21.1594,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att183",0,7,0.0035,0,0,1,1,1,0,36,918,53,410.225,1.8,45.9,2.65,20.5113,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att184",0,7,0.0035,0,0,1,1,1,0,50,888,61,386.81,2.5,44.4,3.05,19.3405,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att185",0,7,0.0035,0,0,1,1,1,0,68,808,87,344.93,3.4,40.4,4.35,17.2465,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att186",0,7,0.0035,0,0,1,1,1,0,72,924,105,345.957,3.6,46.2,5.25,17.2978,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att187",0,7,0.0035,0,0,1,1,1,0,56,1038,84,388.353,2.8,51.9,4.2,19.4177,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att188",0,7,0.0035,0,0,1,1,1,0,60,1021,77,379.662,3,51.05,3.85,18.9831,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att189",0,7,0.0035,0,0,1,1,1,0,49,924,90,362.597,2.45,46.2,4.5,18.1299,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att190",0,7,0.0035,0,0,1,1,1,0,45,828,124,323.448,2.25,41.4,6.2,16.1724,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att191",0,7,0.0035,0,0,1,1,1,0,41,1095,93,390.573,2.05,54.75,4.65,19.5287,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att192",0,7,0.0035,0,0,1,1,1,0,23,1286,52,473.764,1.15,64.3,2.6,23.6882,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att193",0,7,0.0035,0,0,1,1,1,0,13,1245,39,476.609,0.65,62.25,1.95,23.8305,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att194",0,7,0.0035,0,0,1,1,1,0,39,890,88,377.296,1.95,44.5,4.4,18.8648,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att195",0,7,0.0035,0,0,1,1,1,0,62,1250,98,429.765,3.1,62.5,4.9,21.4883,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att196",0,7,0.0035,0,0,1,1,1,0,37,1432,121,506.567,1.85,71.6,6.05,25.3283,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att197",0,7,0.0035,0,0,1,1,1,0,53,1083,80,397.782,2.65,54.15,4,19.8891,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att198",0,7,0.0035,0,0,1,1,1,0,42,873,57,399.916,2.1,43.65,2.85,19.9958,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att199",0,7,0.0035,0,0,1,1,1,0,50,1003,63,397.119,2.5,50.15,3.15,19.8559,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att200",0,7,0.0035,0,0,1,1,1,0,58,995,79,368.961,2.9,49.75,3.95,18.448,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att201",0,7,0.0035,0,0,1,1,1,0,81,857,136,295.012,4.05,42.85,6.8,14.7506,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att202",0,7,0.0035,0,0,1,1,1,0,101,800,158,270.647,5.05,40,7.9,13.5324,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att203",0,7,0.0035,0,0,1,1,1,0,84,785,172,258.541,4.2,39.25,8.6,12.9271,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att204",0,7,0.0035,0,0,1,1,1,0,92,881,157,284.989,4.6,44.05,7.85,14.2494,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att205",0,7,0.0035,0,0,1,1,1,0,105,1045,142,342.712,5.25,52.25,7.1,17.1356,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att206",0,7,0.0035,0,0,1,1,1,0,61,1254,94,436.437,3.05,62.7,4.7,21.8219,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att207",0,7,0.0035,0,0,1,1,1,0,43,1318,52,477.49,2.15,65.9,2.6,23.8745,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att208",0,7,0.0035,0,0,1,1,1,0,47,1126,63,414.818,2.35,56.3,3.15,20.7409,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att209",0,7,0.0035,0,0,1,1,1,0,69,815,99,333.143,3.45,40.75,4.95,16.6572,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att210",0,7,0.0035,0,0,1,1,1,0,42,1334,130,464.21,2.1,66.7,6.5,23.2105,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att211",0,7,0.0035,0,0,1,1,1,0,22,1607,69,583.111,1.1,80.35,3.45,29.1555,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att212",0,7,0.0035,0,0,1,1,1,0,47,1195,104,414.053,2.35,59.75,5.2,20.7027,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att213",0,7,0.0035,0,0,1,1,1,0,40,894,97,360.784,2,44.7,4.85,18.0392,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att214",0,7,0.0035,0,0,1,1,1,0,36,1033,61,410.1,1.8,51.65,3.05,20.505,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att215",0,7,0.0035,0,0,1,1,1,0,14,1232,56,463.118,0.7,61.6,2.8,23.1559,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att216",0,7,0.0035,0,0,1,1,1,0,21,1335,48,487.117,1.05,66.75,2.4,24.3558,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att217",0,7,0.0035,0,0,1,1,1,0,30,1387,66,498.57,1.5,69.35,3.3,24.9285,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att218",0,7,0.0035,0,0,1,1,1,0,19,1400,68,500.359,0.95,70,3.4,25.018,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att219",0,7,0.0035,0,0,1,1,1,0,32,1431,72,512.581,1.6,71.55,3.6,25.629,"0|1|2|3|4|5|6"
20,"mfeat-pixel","att220",0,7,0.0035,0,0,1,1,1,0,31,1457,63,523.886,1.55,72.85,3.15,26.1943,"0|1|2|3|4|5|6"
