"dataset1_openml_id","dataset1_name","attr1_name","attr1_type_converted","dataset2_openml_id","dataset2_name","attr2_name","attr2_type_converted","distinct_values_cnt","distinct_values_pct","missing_values_pct","val_size_min","val_size_max","val_size_avg","val_size_std","val_pct_min","val_pct_max","val_pct_median","val_pct_std","name_dist","similarity_score","attributes_match"
37,"diabetes","class",0,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0,0.803385376930237,0,0.933333337306976,0.933333337306976,0.933333337306976,0,0.44957023859024,0.194207236170769,0,0.509581089019775,0.938775510204082,0.76,"0"
15,"breast-w","Marginal_Adhesion",1,61,"iris","class",0,0.699999988079071,0.284692406654358,0,0.909090936183929,0.866666674613953,0.917499959468842,0.848089098930359,0.978397786617279,0.427614599466324,0.875487565994263,1,0.176470588235294,0.04,"0"
15,"breast-w","Class",0,50,"tic-tac-toe","top-left-square",0,0.333333343267441,0.0863137468695641,0,0.833333313465118,0.888888895511627,0.866666674613953,1,0.379350364208221,0.334096401929855,0.300599962472916,0.489488452672958,0.866666666666667,0.17,"0"
48,"tae","Summer_or_regular_semester",0,969,"iris","binaryClass",0,0,0.00662254169583321,0,0,0,0,0,0.543054342269897,0.213518917560577,0,0.520563721656799,0.230769230769231,0.72,"0"
15,"breast-w","Single_Epi_Cell_Size",1,50,"tic-tac-toe","Class",0,0.800000011920929,0.854070961475372,0,0.875,0.75,0.862500011920929,1,0.991632997989655,0.154882088303566,0.885500013828278,0.255943924188614,0.15,0.08,"0"
21,"car","class",0,50,"tic-tac-toe","top-middle-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.764705896377563,1,0.855938673019409,0.436446726322174,0.619593620300293,0.783928871154785,0.882352941176471,0.04,"0"
21,"car","buying",0,50,"tic-tac-toe","middle-middle-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.331999957561493,0.477096855640411,0.295576244592667,1,0.95,0.2,"0"
21,"car","lug_boot",0,1092,"Crash","Year",1,0.400000005960464,0.877777814865112,0,0.333333343267441,0.600000023841858,0.454545468091965,1,0.454545468091965,0.35223525762558,0.403240382671356,1,0.5,0.11,"0"
21,"car","lug_boot",0,455,"cars","cylinders",0,0.400000005960464,0.859027802944183,0,0.666666686534882,0.800000011920929,0.727272748947144,1,0.977797746658325,0.346342414617538,0.379237949848175,1,0.888888888888889,0.04,"0"
841,"stock","binaryClass",0,967,"cars","binaryClass",0,0,0.572631597518921,0,0,0,0,0,0.230104923248291,0.178868323564529,0,0.890923619270325,0,0.71,"0"
13,"breast-cancer","age",0,1092,"Crash","Size",0,0.25,0.0769231170415878,0,0.600000023841858,0.200000002980232,0.400000005960464,1,1,0.272266894578934,0.788838624954224,0.455787777900696,0.75,0.21,"0"
48,"tae","Class_attribute",0,969,"iris","binaryClass",0,0.333333343267441,0.328888893127441,0,0,0,0,0,0.0264026708900928,0.483425825834274,0.337799996137619,0.957004249095917,0.4,0.69,"0"
15,"breast-w","Mitoses",1,50,"tic-tac-toe","top-right-square",0,0.666666686534882,0.756784975528717,0,0,0.5,0.1000000461936,1,0.979906499385834,0.473258465528488,0.950814962387085,0.584140300750732,0.75,0.01,"0"
13,"breast-cancer","tumor-size",0,37,"diabetes","class",0,0.818181812763214,0.932291626930237,0,0.800000011920929,0.666666686534882,0.688888907432556,1,1,0.677726566791534,0.856700003147125,0.655107259750366,0.4,0,"0"
214,"baskball","height",1,969,"iris","binaryClass",0,0.846153855323792,0.90153843164444,0,0.666666686534882,0.666666686534882,0.666666686534882,0,0.968796849250793,0.718764066696167,0.916600048542023,0.723716735839844,0.909090909090909,0.01,"0"
15,"breast-w","Cell_Shape_Uniformity",1,50,"tic-tac-toe","bottom-right-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.9532710313797,0.136039584875107,0.840577602386475,0.223031982779503,0.714285714285714,0.08,"0"
13,"breast-cancer","irradiat",0,1092,"Crash","D_P",0,0,0.187499970197678,0,0.666666686534882,0.666666686534882,0.666666686534882,0.666666626930237,0.524399995803833,0.344004213809967,0,1,0.375,0.65,"0"
455,"cars","origin",0,969,"iris","binaryClass",0,0.333333343267441,0.445812821388245,0,0,0,0,0,0.460546106100082,0.0616468712687492,0.61080002784729,0.0689883977174759,0.818181818181818,0.73,"0"
13,"breast-cancer","tumor-size",0,50,"tic-tac-toe","top-middle-square",0,0.727272748947144,0.918580412864685,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.468322336673737,0.79201740026474,0.0836151316761971,0.705882352941177,0.03,"0"
15,"breast-w","Class",0,21,"car","class",0,0.5,0.190972238779068,0,0.5,0.444444447755814,0.433333337306976,0.548664569854736,0.8909512758255,0.0642673522233963,0.737900018692017,0.297333002090454,0.2,0.39,"0"
15,"breast-w","Cell_Shape_Uniformity",1,50,"tic-tac-toe","bottom-middle-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.961685836315155,0.218613877892494,0.838171243667603,0.532001197338104,0.80952380952381,0.01,"0"
13,"breast-cancer","tumor-size",0,21,"car","doors",0,0.636363625526428,0.939814865589142,0,0.666666686534882,0,0.571428537368774,0.610750555992126,1,0.160800024867058,0.713399946689606,1,0.2,0.03,"0"
50,"tic-tac-toe","top-left-square",0,1092,"Crash","carID",0,0.97931033372879,0.992397904396057,0,0.857142865657806,0.959999978542328,0.929985523223877,1,0.973364472389221,0.961035966873169,0.983700335025787,0.97525954246521,0.2,0.01,"0"
48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,50,"tic-tac-toe","top-right-square",0,0.333333343267441,0.763569951057434,0,0,0,0,0,0.102336473762989,0.459957897663116,0.300599962472916,0.742671728134155,0.163265306122449,0.46,"0"
21,"car","buying",0,214,"baskball","height",1,0.692307710647583,0.982905924320221,0,0,0.400000005960464,0.200000002980232,1,0.958399951457977,0.25,0.833199977874756,1,0.666666666666667,0.01,"0"
15,"breast-w","Clump_Thickness",1,48,"tae","Summer_or_regular_semester",0,0.800000011920929,0.0741721615195274,0,0,0.5,0.0909091085195541,1,0.868680238723755,0.75533801317215,0.829799950122833,0.868488848209381,0.769230769230769,0.02,"0"
48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,50,"tic-tac-toe","bottom-left-square",0,0.333333343267441,0.763569951057434,0,0,0,0,0,0.102336473762989,0.459957897663116,0.300599962472916,0.742671728134155,0.204081632653061,0.47,"0"
21,"car","buying",0,48,"tae","Class_attribute",0,0.25,0.883487641811371,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.229583993554115,0.274099856615067,0.244941115379333,1,0.866666666666667,0.07,"0"
13,"breast-cancer","node-caps",0,1092,"Crash","carID_and_Year",0,0.988505721092224,0.985853254795074,1,0.800000011920929,0.892857134342194,0.856672167778015,0.80379331111908,0.971698105335236,0.985725045204163,0.988600015640259,0.998557090759277,0.714285714285714,0,"0"
21,"car","persons",0,214,"baskball","age",1,0.800000011920929,0.988888919353485,0,0.5,0.5,0,1,0.968796849250793,0.624962508678436,0.781278133392334,1,0.285714285714286,0.02,"0"
21,"car","safety",0,61,"iris","class",0,0,0.913194417953491,0,0.727272748947144,0.733333349227905,0.75,0.722649931907654,0,0,0,0,0.666666666666667,0.88,"0"
15,"breast-w","Normal_Nucleoli",1,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0.800000011920929,0.0741721615195274,0,0,0.5,0.0909091085195541,1,0.880791187286377,0.215496957302094,0.93419998884201,0.566596806049347,0.877551020408163,0.11,"0"
48,"tae","Class_attribute",0,50,"tic-tac-toe","Class",0,0.333333343267441,0.894919991493225,0,0.875,0.875,0.875,0,0.0637622326612473,0.472910910844803,0.337799996137619,0.953276455402374,0,0.2,"0"
15,"breast-w","Cell_Size_Uniformity",1,967,"cars","binaryClass",0,0.800000011920929,0.65566498041153,0,0,0.5,0.0909091085195541,1,0.977029919624329,0.121803112328053,0.899899959564209,0.100326083600521,0.35,0.08,"0"
214,"baskball","age",1,1092,"Crash","carID",0,0.896551728248596,0.620689630508423,0,0.714285731315613,0.920000016689301,0.859971046447754,1,0.451923072338104,0.864000022411346,0.921810686588287,0.93371844291687,0.8,0.1,"0"
13,"breast-cancer","Class",0,967,"cars","binaryClass",0,0,0.295566499233246,0,0.941176474094391,0.949999988079071,0.945945918560028,1,0.206196576356888,0.109846293926239,0,0.380670547485352,0.545454545454545,0.83,"0"
21,"car","buying",0,455,"cars","origin",0,0.25,0.686728417873383,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.280800014734268,0.600383639335632,0.221600040793419,1,0.666666666666667,0.08,"0"
15,"breast-w","Bare_Nuclei",1,1092,"Crash","Protection",0,0.5,0.0071022198535502,1,0.875,0.866666674613953,0.906779646873474,0.877830564975739,0.482456147670746,0.0540265068411827,0.737170100212097,0.13579449057579,0.545454545454545,0.39,"0"
21,"car","buying",0,1092,"Crash","carID_and_Year",0,0.977011501789093,0.995317161083221,0,0.699999988079071,0.821428596973419,0.785008251667023,0.734334945678711,0.977200031280518,0.95440000295639,0.977200031280518,1,0.928571428571429,0.01,"0"
15,"breast-w","Clump_Thickness",1,50,"tic-tac-toe","middle-left-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.92337167263031,0.474404454231262,0.752975344657898,0.0418611541390419,0.777777777777778,0.07,"0"
13,"breast-cancer","Class",0,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0,0.472027987241745,0,0.941176474094391,0.949999988079071,0.945945918560028,1,0.353633940219879,0.13009038567543,0,0.341344624757767,0.938775510204082,0.73,"0"
21,"car","lug_boot",0,61,"iris","class",0,0,0.913194417953491,0,0.727272748947144,0.666666686534882,0.724999964237213,0.445299804210663,0,0,0,0,0.5,0.89,"0"
13,"breast-cancer","node-caps",0,48,"tae","Class_attribute",0,0.333333343267441,0.648018658161163,1,0.5,0.666666686534882,0.600000023841858,1,0.379352897405624,0.568745315074921,0.337799996137619,0.975996673107147,0.866666666666667,0.16,"0"
13,"breast-cancer","breast-quad",0,967,"cars","cylinders",0,0,0.295566529035568,1,0.857142865657806,0.888888895511627,0.871794879436493,1,0.899592995643616,0.242988869547844,0.440309345722198,0.2771016061306,0.636363636363636,0.24,"0"
50,"tic-tac-toe","bottom-left-square",0,1092,"Crash","Size",0,0.625,0.862212955951691,0,0.5,0.75,0.666666686534882,1,0.814018726348877,0.440064191818237,0.715613424777985,0.320425420999527,0.166666666666667,0.02,"0"
13,"breast-cancer","node-caps",0,214,"baskball","height",1,0.846153855323792,0.948359310626984,1,0.333333343267441,0,0.16666667163372,1,0.948361396789551,0.765214145183563,0.916600048542023,0.845758855342865,0.555555555555556,0.02,"0"
15,"breast-w","Mitoses",1,21,"car","maint",0,0.555555582046509,0.820216000080109,0,0.666666686534882,0.600000023841858,0.703703701496124,0.651844680309296,0.982800006866455,0.698176980018616,0.93120002746582,1,0.428571428571429,0.02,"0"
15,"breast-w","Normal_Nucleoli",1,967,"cars","binaryClass",0,0.800000011920929,0.65566498041153,0,0,0.5,0.0909091085195541,1,0.938835442066193,0.0129378298297524,0.93419998884201,0.0587870627641678,0.6,0.25,"0"
15,"breast-w","Mitoses",1,50,"tic-tac-toe","bottom-left-square",0,0.666666686534882,0.756784975528717,0,0,0.5,0.1000000461936,1,0.979906499385834,0.473258465528488,0.950814962387085,0.584140300750732,0.777777777777778,0.01,"0"
21,"car","maint",0,1092,"Crash","Size",0,0.5,0.898148119449615,0,0.333333343267441,0.200000002980232,0.200000002980232,0.210457965731621,0.840800046920776,0.0227999873459339,0.602200031280518,1,0.6,0.31,"0"
15,"breast-w","Cell_Size_Uniformity",1,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0.800000011920929,0.0741721615195274,0,0,0.5,0.0909091085195541,1,0.955231606960297,0.319965362548828,0.899899959564209,0.633000791072845,0.836734693877551,0.08,"0"
13,"breast-cancer","tumor-size",0,1092,"Crash","carID",0,0.924137949943542,0.906631290912628,0,0.571428596973419,0.800000011920929,0.673265755176544,0.781822562217712,1,0.91897040605545,0.920446574687958,0.962360560894012,0.4,0,"0"
15,"breast-w","Marginal_Adhesion",1,1092,"Crash","Year",1,0.5,0.0071022198535502,0,0.5,0,0.449999988079071,1,0.96039605140686,0.629228889942169,0.791352450847626,0.920971810817719,0.117647058823529,0.11,"0"
15,"breast-w","Marginal_Adhesion",1,455,"cars","cylinders",0,0.5,0.139162570238113,0,0,0.5,0.0909091085195541,1,0.0270270016044378,0.124334499239922,0.799420058727264,0.176519960165024,0.235294117647059,0.59,"0"
13,"breast-cancer","node-caps",0,455,"cars","origin",0,0.333333343267441,0.0536130778491497,1,0.5,0.666666686534882,0.600000023841858,1,0.10724925249815,0.216629087924957,0.61080002784729,0.400359898805618,0.555555555555556,0.24,"0"
13,"breast-cancer","Class",0,15,"breast-w","Mitoses",1,0.777777791023254,0.456876456737518,0,0.941176474094391,0.899999976158142,0.939939975738525,0.842865109443665,0.985531628131866,0.151515185832977,0.965599954128265,0.060530923306942,0.714285714285714,0.11,"0"
13,"breast-cancer","deg-malig",0,1092,"Crash","make",0,0.918918907642365,0.900207936763763,0,0.666666686534882,0.899999976158142,0.839130461215973,1,0.977043926715851,0.737513720989227,0.94279944896698,0.734198153018951,0.222222222222222,0,"0"
15,"breast-w","Bare_Nuclei",1,967,"cars","name",0,0.967948734760284,0.981383681297302,1,0.833333313465118,0.944444417953491,0.934139311313629,0.943721771240234,0.576271176338196,0.974855601787567,0.930265009403229,0.989597141742706,0.181818181818182,0.05,"0"
15,"breast-w","Clump_Thickness",1,455,"cars","name",0,0.967948734760284,0.981383681297302,0,0.833333313465118,0.944444417953491,0.934139311313629,0.943721771240234,0.875,0.928640305995941,0.970622777938843,0.971053063869476,0.133333333333333,0.01,"0"
13,"breast-cancer","irradiat",0,50,"tic-tac-toe","top-left-square",0,0.333333343267441,0.552192091941833,0,0.5,0.666666686534882,0.600000023841858,1,0.100084148347378,0.427578061819077,0.300599962472916,0.697820842266083,0.933333333333333,0.33,"0"
13,"breast-cancer","deg-malig",0,21,"car","persons",0,0,0.834490776062012,0,0,0.75,0.5,1,0.255025535821915,0.266666650772095,0.108310900628567,1,0.666666666666667,0.39,"0"
21,"car","doors",0,1092,"Crash","Protection",0,0.200000002980232,0.837037086486816,0,0.875,0.666666686534882,0.830508470535278,0.227332606911659,0.95440000295639,0.551005721092224,0.454399973154068,1,0.8,0.07,"0"
13,"breast-cancer","breast-quad",0,21,"car","safety",0,0.400000005960464,0.900694370269775,1,0.571428596973419,0.555555582046509,0.572649598121643,0.309934467077255,0.778877913951874,0.136528417468071,0.65256530046463,1,0.363636363636364,0.07,"0"
48,"tae","Summer_or_regular_semester",0,50,"tic-tac-toe","middle-right-square",0,0.333333343267441,0.763569951057434,0,0,0,0,0,0.416475117206573,0.534505128860474,0.310999989509583,0.862743079662323,0.423076923076923,0.45,"0"
21,"car","buying",0,50,"tic-tac-toe","bottom-middle-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.0421456061303616,0.366447031497955,0.274310618638992,1,0.9,0.19,"0"
61,"iris","class",0,455,"cars","name",0,0.990384638309479,0.973974406719208,0,0.454545468091965,0.583333313465118,0.201688766479492,0.629531383514404,0.992499232292175,0.955595552921295,0.992499232292175,1,0.6,0,"0"
214,"baskball","height",1,1092,"Crash","make",0,0.648648619651794,0.223776280879974,0,0,0.699999988079071,0.517391324043274,1,0.451923072338104,0.363733321428299,0.592326164245605,0.560309588909149,0.5,0.24,"0"
50,"tic-tac-toe","top-middle-square",0,1092,"Crash","Protection",0,0.400000005960464,0.779540717601776,0,0.875,0.933333337306976,0.915254235267639,1,0.956321835517883,0.291307479143143,0.604063868522644,0.675855457782745,0.470588235294118,0.06,"0"
214,"baskball","age",1,1092,"Crash","Year",1,0.666666686534882,0.909090876579285,0,0,0,0,0,0.94279420375824,0.421028256416321,0.633484125137329,0.675775051116943,0.75,0.13,"0"
13,"breast-cancer","breast-quad",0,21,"car","lug_boot",0,0.400000005960464,0.900694370269775,1,0.571428596973419,0.444444447755814,0.529914498329163,0.275431156158447,0.778877913951874,0.136528417468071,0.65256530046463,1,0.545454545454545,0.07,"0"
214,"baskball","age",1,455,"cars","cylinders",0,0.666666686534882,0.92118227481842,0,0.5,0.5,0.5,0,0.28846150636673,0.754853904247284,0.64765590429306,0.799280822277069,0.888888888888889,0.09,"0"
48,"tae","Class_attribute",0,1092,"Crash","make",0,0.918918907642365,0.810989797115326,0,0.666666686534882,0.899999976158142,0.839130461215973,1,0.982434511184692,0.653600454330444,0.948655962944031,0.646064400672913,0.133333333333333,0,"0"
13,"breast-cancer","node-caps",0,50,"tic-tac-toe","bottom-right-square",0,0.333333343267441,0.552192091941833,1,0.5,0.666666686534882,0.600000023841858,1,0.0588785149157047,0.453668922185898,0.300599962472916,0.734657108783722,0.842105263157895,0.14,"0"
13,"breast-cancer","menopause",0,967,"cars","binaryClass",0,0.333333343267441,0.530377686023712,0,0.75,0.857142865657806,0.800000011920929,1,0.934561967849731,0.16160486638546,0.0980000272393227,0.342056930065155,0.727272727272727,0.16,"0"
50,"tic-tac-toe","top-right-square",0,1092,"Crash","Size",0,0.625,0.862212955951691,0,0.5,0.75,0.666666686534882,1,0.814018726348877,0.440064191818237,0.715613424777985,0.320425420999527,0.125,0.02,"0"
21,"car","doors",0,967,"cars","name",0,0.987179458141327,0.996987760066986,0,0.833333313465118,0.861111104488373,0.880253314971924,0.644065260887146,0.990000009536743,0.94080001115799,0.990000009536743,1,0.8,0.01,"0"
13,"breast-cancer","breast",0,1092,"Crash","D_P",0,0,0.187499970197678,0,0.333333343267441,0.444444447755814,0.400000005960464,0.666666626930237,0.0630000308156013,0.0592662543058395,0,1,0.5,0.92,"0"
13,"breast-cancer","menopause",0,48,"tae","Whether_of_not_the_TA_is_a_native_English_speaker",0,0.333333343267441,0.208041965961456,0,0.75,0.857142865657806,0.800000011920929,1,0.872462213039398,0.350786000490189,0.0980000272393227,0.380000025033951,0.877551020408163,0.12,"0"
13,"breast-cancer","tumor-size",0,1092,"Crash","Year",1,0.545454561710358,0.630681812763214,0,0.333333343267441,0.600000023841858,0.571428537368774,1,1,0.0282538495957851,0.639768719673157,0.815881609916687,0.3,0.21,"0"
13,"breast-cancer","tumor-size",0,455,"cars","cylinders",0,0.545454561710358,0.679803013801575,0,0.666666686534882,0.800000011920929,0.785714268684387,1,1,0.588546812534332,0.653697431087494,0.646541833877563,0.7,0.02,"0"
13,"breast-cancer","node-caps",0,50,"tic-tac-toe","bottom-middle-square",0,0.333333343267441,0.552192091941833,1,0.5,0.666666686534882,0.600000023841858,1,0.228352531790733,0.505885303020477,0.310999989509583,0.840173363685608,0.75,0.11,"0"
455,"cars","origin",0,1092,"Crash","make",0,0.918918907642365,0.929703056812286,0,0.666666686534882,0.899999976158142,0.839130461215973,1,0.968298137187958,0.809303045272827,0.912641286849976,0.886901497840881,0.666666666666667,0,"0"
13,"breast-cancer","menopause",0,15,"breast-w","Mitoses",1,0.666666686534882,0.185314700007439,0,0.75,0.714285731315613,0.777777791023254,0.807549893856049,0.824489772319794,0.366775333881378,0.961862504482269,0.00195743585936725,0.444444444444444,0.04,"0"
50,"tic-tac-toe","top-middle-square",0,967,"cars","name",0,0.990384638309479,0.995925009250641,0,0.833333313465118,0.972222208976746,0.940126657485962,1,0.99042147397995,0.962493658065796,0.992743134498596,0.97226482629776,0.117647058823529,0.01,"0"
50,"tic-tac-toe","bottom-right-square",0,1092,"Crash","Doors",1,0.333333343267441,0.44885179400444,1,0,0,0,0,0.48133784532547,0.257235288619995,0.300599962472916,0.0934625193476677,0.0526315789473684,0.57,"0"
13,"breast-cancer","deg-malig",0,50,"tic-tac-toe","Class",0,0.333333343267441,0.800974249839783,0,0.875,0.875,0.875,0,0.283612221479416,0.30440765619278,0.405600011348724,0.503346145153046,0.444444444444444,0.27,"0"
15,"breast-w","Marginal_Adhesion",1,1092,"Crash","carID",0,0.931034505367279,0.965270578861237,0,0.857142865657806,0.920000016689301,0.922984063625336,0.911375939846039,0.208333373069763,0.970805406570435,0.862650632858276,0.983844220638275,0.176470588235294,0.06,"0"
21,"car","buying",0,50,"tic-tac-toe","bottom-right-square",0,0.25,0.260802447795868,0,0.666666686534882,0.800000011920929,0.733333349227905,1,0.144000008702278,0.426999777555466,0.285101532936096,1,0.842105263157895,0.19,"0"
15,"breast-w","Cell_Shape_Uniformity",1,1092,"Crash","carID_and_Year",0,0.94252872467041,0.971058785915375,0,0.899999976158142,0.928571403026581,0.936935722827911,0.912253737449646,0.430000007152557,0.977425754070282,0.897757828235626,0.995774805545807,0.476190476190476,0.07,"0"
15,"breast-w","Bland_Chromatin",1,455,"cars","name",0,0.967948734760284,0.981383681297302,0,0.833333313465118,0.944444417953491,0.934139311313629,0.943721771240234,0.825174808502197,0.937684237957001,0.952741026878357,0.980003118515015,0.133333333333333,0.01,"0"
15,"breast-w","Marginal_Adhesion",1,37,"diabetes","class",0,0.800000011920929,0.817968726158142,0,0.933333337306976,0.866666674613953,0.926666617393494,1,0.979369580745697,0.105529941618443,0.916999995708466,0.196475565433502,0.176470588235294,0.1,"0"
13,"breast-cancer","inv-nodes",0,1092,"Crash","Protection",0,0.28571429848671,0.419642835855484,0,0.625,0.666666686534882,0.621903538703918,0.661162912845612,1,0.252416789531708,0.97434014081955,0.0206779800355434,0.8,0.13,"0"
50,"tic-tac-toe","bottom-middle-square",0,1092,"Crash","Doors",1,0.333333343267441,0.44885179400444,1,0,0,0,0,0.367426037788391,0.328226119279861,0.310999989509583,0.453956365585327,0.1,0.57,"0"
37,"diabetes","class",0,967,"cars","name",0,0.993589758872986,0.99661123752594,0,0.600000023841858,0.583333313465118,0.101899839937687,1,0.992836654186249,0.977265775203705,0.995000004768372,0.991234183311462,0.6,0,"0"
15,"breast-w","Bland_Chromatin",1,50,"tic-tac-toe","middle-left-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.945210695266724,0.398124665021896,0.846444070339203,0.279007613658905,0.833333333333333,0.02,"0"
15,"breast-w","Single_Epi_Cell_Size",1,50,"tic-tac-toe","middle-right-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.98888885974884,0.285403877496719,0.83381712436676,0.58187335729599,0.7,0,"0"
21,"car","class",0,61,"iris","class",0,0.25,0.884259223937988,0,0.727272748947144,0.666666686534882,0.681249976158142,0.540066957473755,0.887188732624054,0.523993074893951,0.606810688972473,1,0,0.04,"0"
15,"breast-w","Cell_Shape_Uniformity",1,48,"tae","Class_attribute",0,0.699999988079071,0.279923737049103,0,0,0.5,0.0909091085195541,1,0.969183385372162,0.318019837141037,0.831621825695038,0.929714202880859,0.380952380952381,0.01,"0"
15,"breast-w","Cell_Shape_Uniformity",1,214,"baskball","height",1,0.230769231915474,0.894354581832886,0,0.666666686534882,0.333333343267441,0.633333325386047,1,0.0384615026414394,0.628712892532349,0.252017885446548,0.548356235027313,0.0952380952380952,0.27,"0"
13,"breast-cancer","inv-nodes",0,967,"cars","name",0,0.977564096450806,0.968150436878204,0,0.5,0.861111104488373,0.732872784137726,0.843912303447723,1,0.980128824710846,0.285714268684387,0.990819990634918,0.222222222222222,0.02,"0"
13,"breast-cancer","deg-malig",0,969,"iris","binaryClass",0,0.333333343267441,0.213286742568016,0,0,0,0,0,0.255025535821915,0.318284064531326,0.405600011348724,0.542971193790436,0.818181818181818,0.64,"0"
15,"breast-w","Bland_Chromatin",1,48,"tae","Summer_or_regular_semester",0,0.800000011920929,0.0741721615195274,0,0,0.5,0.0909091085195541,1,0.906106352806091,0.719830095767975,0.894199967384338,0.809627830982208,0.807692307692308,0.02,"0"
50,"tic-tac-toe","top-left-square",0,1092,"Crash","Year",1,0.400000005960464,0.779540717601776,0,0.5,0.5,0.5,0,0.15046726167202,0.505156993865967,0.431226789951324,0.878978967666626,0.0666666666666667,0.39,"0"
15,"breast-w","Cell_Shape_Uniformity",1,455,"cars","origin",0,0.699999988079071,0.483497530221939,0,0,0.5,0.0909091085195541,1,0.944382667541504,0.192774951457977,0.713514924049377,0.430473864078522,0.142857142857143,0.06,"0"
50,"tic-tac-toe","top-left-square",0,455,"cars","cylinders",0,0.400000005960464,0.745720267295837,0,0,0,0,0,0.965420544147491,0.144342035055161,0.408350020647049,0.462257474660873,0.4,0.31,"0"
37,"diabetes","class",0,1092,"Crash","Protection",0,0.600000023841858,0.816666662693024,0,0.466666668653488,0,0.213333323597908,1,0.967335283756256,0.144700437784195,0.727200031280518,0.0249582622200251,0.9,0.2,"0"
15,"breast-w","Marginal_Adhesion",1,21,"car","doors",0,0.600000023841858,0.838194489479065,0,0,0.600000023841858,0.449999988079071,0.841886103153229,0.971200048923492,0.570668041706085,0.833999991416931,1,0.176470588235294,0,"0"
50,"tic-tac-toe","middle-right-square",0,967,"cars","cylinders",0,0.400000005960464,0.745720267295837,0,0,0,0,0,0.971647500991821,0.226122811436653,0.399419456720352,0.676096260547638,0.210526315789474,0.34,"0"
13,"breast-cancer","breast",0,50,"tic-tac-toe","top-left-square",0,0.333333343267441,0.552192091941833,0,0.75,0.800000011920929,0.777777791023254,1,0.543223023414612,0.17911571264267,0.300599962472916,0.602430105209351,0.866666666666667,0.23,"0"
455,"cars","cylinders",0,1092,"Crash","Size",0,0.375,0.458128124475479,0,0.5,0.75,0.666666686534882,1,0.814070343971252,0.520886480808258,0.519333064556122,0.634563863277435,0.222222222222222,0.05,"0"
15,"breast-w","Marginal_Adhesion",1,50,"tic-tac-toe","top-middle-square",0,0.699999988079071,0.781106472015381,0,0,0.5,0.0909091085195541,1,0.972413837909698,0.322342455387115,0.879535555839539,0.606664776802063,0.764705882352941,0.01,"0"
15,"breast-w","Single_Epi_Cell_Size",1,214,"baskball","height",1,0.230769231915474,0.894354581832886,0,0.666666686534882,0.333333343267441,0.633333325386047,1,0.721153855323792,0.660449147224426,0.27161568403244,0.596485435962677,0.2,0.09,"0"
13,"breast-cancer","irradiat",0,50,"tic-tac-toe","top-middle-square",0,0.333333343267441,0.552192091941833,0,0.5,0.666666686534882,0.600000023841858,1,0.0888888761401176,0.482288122177124,0.310999989509583,0.817985415458679,0.823529411764706,0.22,"0"
50,"tic-tac-toe","bottom-middle-square",0,1092,"Crash","make",0,0.918918907642365,0.97020822763443,0,0.666666686534882,0.899999976158142,0.839130461215973,1,0.978160917758942,0.697668492794037,0.950653076171875,0.575675368309021,0.05,0.01,"0"
13,"breast-cancer","tumor-size",0,1092,"Crash","D_P",0,0.818181812763214,0.852272748947144,0,0.5,0.444444447755814,0.37777778506279,0.633012115955353,1,0.580399990081787,0.856700003147125,1,0.3,0,"0"
13,"breast-cancer","irradiat",0,21,"car","doors",0,0.5,0.668981492519379,0,0.5,0.400000005960464,0.200000002980232,0.646446585655212,0.0487999729812145,0.672002077102661,0.5,1,0.5,0.34,"0"
13,"breast-cancer","breast",0,1092,"Crash","Year",1,0.600000023841858,0.507692337036133,0,0.5,0.600000023841858,0.555555582046509,1,0.611953020095825,0.59379118680954,0.602200031280518,0.695598065853119,0.333333333333333,0.02,"0"
15,"breast-w","Single_Epi_Cell_Size",1,48,"tae","Class_attribute",0,0.699999988079071,0.279923737049103,0,0,0.5,0.0909091085195541,1,0.991063117980957,0.376312971115112,0.82709151506424,0.937204241752625,0.5,0.01,"0"
13,"breast-cancer","breast",0,455,"cars","cylinders",0,0.600000023841858,0.432167828083038,0,0.75,0.800000011920929,0.777777791023254,1,0.984204888343811,0.0406396947801113,0.586199998855591,0.786209762096405,0.777777777777778,0.16,"0"
